"Model","Prevalence","True_positives","False_negatives","True_negatives","False_positives","TPR","TNR","PPV","NPV","Accuracy","BA","BI","F1_score","MCC","Gmean","Fowlkes_Mallows_index","Markedness","Diagnostic_odds_ratio","Jaccardindex","Cohens_kappa","F_beta_score_0.5","F_beta_score_2","AUC","Run"
"KNN","0.381335478680611","201","273","656","113","0.424050632911392","0.853055916775033","0.640127388535032","0.706135629709365","0.68946098149638","0.638553274843212","0.277106549686425","0.510152284263959","0.309760795243221","0.601447338856246","0.521005205590306","0.346263018244397","4.27423903530098","0.342419080068143","0.296289886361636","0.277164920022063","0.374441132637854","0.713643945504326","13"
"LDA","0.381335478680611","165","309","697","72","0.348101265822785","0.906371911573472","0.69620253164557","0.692842942345924","0.6934835076428","0.627236588698128","0.254473177396257","0.464135021097046","0.314645257263236","0.561702064910699","0.492289531205824","0.389045473991494","5.16922869471413","0.302197802197802","0.281466916098844","0.248643761301989","0.316455696202532","0.730842565005789","13"
"GBM","0.381335478680611","223","251","659","110","0.470464135021097","0.856957087126138","0.66966966966967","0.724175824175824","0.709573612228479","0.663710611073618","0.327421222147235","0.552664188351921","0.35910078380877","0.634954781653778","0.561298104300206","0.393845493845494","5.32260050706266","0.381849315068493","0.347233193243693","0.301188546731497","0.412504624491306","0.746736679231618","13"
"randomguess","0.381335478680611","184","290","479","290","0.388185654008439","0.622886866059818","0.388185654008439","0.622886866059818","0.533386967015286","0.505536260034128","0.0110725200682567","0.388185654008439","0.0110725200682568","0.491727308042473","0.388185654008439","0.0110725200682567","1.04799048751486","0.240837696335079","0.0110725200682569","0.215658696671355","0.323488045007032","0.512475789150247","13"
"Logistic Regression","0.375703942075623","170","297","680","96","0.364025695931477","0.876288659793814","0.639097744360902","0.696008188331627","0.683829444891392","0.620157177862646","0.240314355725292","0.463847203274216","0.283779432508292","0.564793404014517","0.482335983686906","0.33510593269253","4.05443322109989","0.301953818827709","0.262837740974082","0.250073551044425","0.326797385620915","0.713626404556392","14"
"Random Forest","0.375703942075623","182","285","669","107","0.389721627408994","0.862113402061856","0.629757785467128","0.70125786163522","0.684633950120676","0.625917514735425","0.251835029470849","0.481481481481481","0.288723631251985","0.579641473725484","0.495409153150941","0.331015647102348","3.99272011805214","0.317073170731707","0.272515534905387","0.2606702950444","0.346798780487805","0.72858534404733","14"
"KNN","0.375703942075623","200","267","638","138","0.428265524625268","0.822164948453608","0.591715976331361","0.704972375690608","0.674175382139984","0.625215236539438","0.250430473078876","0.496894409937888","0.272579904530495","0.593384279348544","0.50339999307976","0.296688352021969","3.46306247625251","0.330578512396694","0.265004971361744","0.27122321670735","0.374111485222596","0.697823075564582","14"
"LDA","0.375703942075623","168","299","689","87","0.359743040685225","0.887886597938144","0.658823529411765","0.697368421052632","0.68946098149638","0.623814819311685","0.247629638623369","0.465373961218837","0.296991050326523","0.565164599498171","0.486833831759421","0.356191950464396","4.44977511244378","0.303249097472924","0.272234997178723","0.250372578241431","0.324324324324324","0.713137983178437","14"
"GBM","0.375703942075623","228","239","628","148","0.488222698072805","0.809278350515464","0.606382978723404","0.724336793540946","0.688656476267096","0.648750524294134","0.297501048588269","0.540925266903915","0.313670972577186","0.62857621636566","0.54410470861569","0.33071977226435","4.04794752911908","0.370731707317073","0.309508874423145","0.296952331336286","0.420509037255625","0.728084505176715","14"
"randomguess","0.375703942075623","178","289","487","289","0.381156316916488","0.627577319587629","0.381156316916488","0.627577319587629","0.534995977473854","0.504366818252059","0.00873363650411707","0.381156316916488","0.00873363650411709","0.489085943075798","0.381156316916488","0.00873363650411707","1.03789466122293","0.235449735449735","0.00873363650411721","0.211753509398049","0.317630264097074","0.512813472703592","14"
"Logistic Regression","0.371681415929204","160","302","694","87","0.346320346320346","0.888604353393086","0.647773279352227","0.696787148594378","0.687047465808528","0.617462349856716","0.234924699713432","0.451339915373766","0.284509674824052","0.55474477681981","0.473642340212876","0.344560427946604","4.22623125523331","0.29143897996357","0.259596759251461","0.242571255306246","0.312866640594447","0.714540687652083","15"
"Random Forest","0.371681415929204","187","275","682","99","0.404761904761905","0.873239436619718","0.653846153846154","0.71264367816092","0.699115044247788","0.639000670690812","0.278001341381623","0.5","0.31919377327995","0.594520022942381","0.514443402768482","0.366489832007074","4.68444444444444","0.333333333333333","0.301454545454545","0.270700636942675","0.360169491525424","0.721132580607613","15"
"KNN","0.371681415929204","197","265","643","138","0.426406926406926","0.823303457106274","0.588059701492537","0.708149779735683","0.675784392598552","0.6248551917566","0.2497103835132","0.49435382685069","0.271967981861367","0.592505102631938","0.500752164106364","0.29620948122822","3.46379546076019","0.328333333333333","0.264562910805704","0.26986301369863","0.372400756143667","0.685403051920337","15"
"LDA","0.371681415929204","152","310","702","79","0.329004329004329","0.898847631241997","0.658008658008658","0.693675889328063","0.687047465808528","0.613925980123163","0.227851960246326","0.438672438672439","0.283075985380275","0.543805812578262","0.465282384157382","0.351684547336721","4.35704369130257","0.280961182994455","0.253764536117477","0.235003092145949","0.29909484454939","0.71415822760253","15"
"GBM","0.371681415929204","219","243","647","134","0.474025974025974","0.82842509603073","0.620396600566572","0.726966292134831","0.696701528559936","0.651225535028352","0.302451070056704","0.537423312883436","0.324130033467329","0.626653822340156","0.542295217447077","0.347362892701404","4.35148332412014","0.36744966442953","0.317761798760469","0.294196668457818","0.411190386781825","0.725745658524148","15"
"randomguess","0.371681415929204","174","288","493","288","0.376623376623377","0.631241997439181","0.376623376623377","0.631241997439181","0.536604987932422","0.503932687031279","0.00786537406255716","0.376623376623377","0.00786537406255716","0.487586394951735","0.376623376623377","0.00786537406255716","1.03421585648148","0.232","0.00786537406255702","0.209235209235209","0.313852813852814","0.513580103208784","15"
"Logistic Regression","0.366049879324216","169","286","702","86","0.371428571428571","0.890862944162436","0.662745098039216","0.710526315789474","0.700724054706356","0.631145757795504","0.262291515591008","0.476056338028169","0.312899224767217","0.575232084196375","0.496147624186587","0.373271413828689","4.82346723044397","0.312384473197782","0.289146476448161","0.256449165402124","0.33399209486166","0.716165560327997","16"
"Random Forest","0.366049879324216","202","253","692","96","0.443956043956044","0.878172588832487","0.677852348993289","0.732275132275132","0.719227674979887","0.661064316394266","0.322128632788531","0.536520584329349","0.363474627463872","0.624395730645805","0.548576929195325","0.410127481268421","5.75527009222661","0.366606170598911","0.347461413148937","0.291318142486299","0.392537893509522","0.741564400066938","16"
"KNN","0.366049879324216","204","251","646","142","0.448351648351648","0.819796954314721","0.589595375722543","0.720178372352285","0.683829444891392","0.634074301333185","0.268148602666369","0.50936329588015","0.288210682815522","0.606265054065189","0.514145950646032","0.309773748074829","3.69743560967398","0.341708542713568","0.282445360709653","0.278764689805958","0.389164441053033","0.699924694594745","16"
"LDA","0.366049879324216","158","297","708","80","0.347252747252747","0.898477157360406","0.663865546218487","0.704477611940298","0.696701528559936","0.622864952306577","0.245729904613153","0.455988455988456","0.300853667285719","0.558568403364565","0.480134496501569","0.368343158158786","4.70808080808081","0.295327102803738","0.273267382009525","0.24480942051441","0.314365300437724","0.71604841858649","16"
"GBM","0.366049879324216","222","233","668","120","0.487912087912088","0.847715736040609","0.649122807017544","0.741398446170921","0.716009654062751","0.667813911976349","0.335627823952697","0.557089084065245","0.362035631416197","0.64312576898108","0.56277425677023","0.390521253188465","5.3038626609442","0.386086956521739","0.354215388600502","0.304693933571233","0.42414978983569","0.734063144976851","16"
"randomguess","0.366049879324216","167","288","500","288","0.367032967032967","0.634517766497462","0.367032967032967","0.634517766497462","0.536604987932422","0.500775366765215","0.001550733530429","0.367032967032967","0.00155073353042896","0.482585679929165","0.367032967032967","0.001550733530429","1.00670331790123","0.224764468371467","0.00155073353042875","0.203907203907204","0.305860805860806","0.518098399062866","16"
"Logistic Regression","0.361222847948512","158","291","709","85","0.351893095768374","0.892947103274559","0.650205761316872","0.709","0.69750603378922","0.622420099521467","0.244840199042933","0.456647398843931","0.296560297575706","0.560555011152953","0.478333480153989","0.359205761316872","4.52888619365272","0.295880149812734","0.271946686772325","0.245570407211688","0.317524115755627","0.720367960146533","17"
"Random Forest","0.361222847948512","198","251","691","103","0.44097995545657","0.870277078085642","0.6578073089701","0.733545647558386","0.715205148833467","0.655628516771106","0.311257033542212","0.528","0.349014842545458","0.619495558603192","0.538590603156647","0.391352956528486","5.29215178122462","0.358695652173913","0.335266001160205","0.287039721658452","0.388845247446976","0.733902094214403","17"
"KNN","0.361222847948512","202","247","658","136","0.44988864142539","0.828715365239295","0.597633136094675","0.72707182320442","0.691874497184232","0.639302003332342","0.278604006664684","0.513341804320203","0.300772509788745","0.610597764322677","0.5185251774682","0.324704959299094","3.95677542271969","0.345299145299145","0.294416770290359","0.280789546844593","0.391018195896245","0.702019040352757","17"
"LDA","0.361222847948512","148","301","718","76","0.329621380846325","0.904282115869018","0.660714285714286","0.704612365063788","0.696701528559936","0.616951748357671","0.233903496715343","0.439821693907875","0.29232033979916","0.545958532955922","0.466674999546833","0.365326650778074","4.64521769540129","0.281904761904762","0.262479402317013","0.235593759949061","0.299716484406642","0.720454915204793","17"
"GBM","0.361222847948512","229","220","657","137","0.510022271714922","0.827455919395466","0.62568306010929","0.749144811858609","0.712791633145615","0.668739095555194","0.337478191110388","0.561963190184049","0.355663088061557","0.649631393756517","0.564900252868136","0.374827871967899","4.99180491041805","0.390784982935154","0.351598607200417","0.308708546778107","0.438529299119111","0.740946856434394","17"
"randomguess","0.361222847948512","162","287","507","287","0.360801781737194","0.638539042821159","0.360801781737194","0.638539042821159","0.538213998390989","0.499670412279176","-0.000659175441647619","0.360801781737194","-0.000659175441647546","0.479985441819475","0.360801781737194","-0.000659175441647619","0.997146984909371","0.220108695652174","-0.00065917544164768","0.200445434298441","0.300668151447661","0.51781456693576","17"
